"","playerID","name","Team","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","value","Season"
"3878","00-0031051","J.Brown","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,22,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2,2016
"3879","00-0027686","C.Peters","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,9,0,2016
"3880","00-0030883","J.Mauro","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,14,0,2016
"3881","00-0030459","T.Mathieu","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,1,1,1,0,0,0,0,0,10,0,2016
"3882","00-0030382","K.Minter","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,3.5,0,0,0,0,0,0,0,15,0,2016
"3883","00-0031366","D.Bucannon","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,24,0,0,0,0,0,1,0,0,13,0,2016
"3884","00-0032769","B.Williams","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,6,0,2016
"3885","00-0024306","F.Rucker","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,5,0,2016
"3886","00-0032127","M.Golden","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,12.5,0,4,0,0,1,20,0,16,0,2016
"3887","00-0030566","D.Swearinger","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,2,3,0,0,0,0,0,0,16,0,2016
"3888","00-0031345","J.Garoppolo","NE",64,43,504,4,0,0,0,10,6,0,8,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,1,6,34.4,2016
"3889","00-0027325","L.Blount","NE",0,0,0,0,0,0,0,299,1161,18,328,126,0,0,7,38,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,16,228.4,2016
"3890","00-0029239","B.Bolden","NE",0,0,0,0,0,0,0,1,4,0,4,0,0,0,2,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.9,2016
"3891","00-0026035","D.Amendola","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,245,4,146,26,0,0,5,80,0,105,0,18,56,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,12,59.5,2016
"3892","00-0032390","C.Jones","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,0,68,0,4,21,0,23,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,2,0,0,3,-1,2016
"3893","00-0032400","M.Mitchell","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,401,4,241,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80.1,2016
"3894","00-0027150","J.Edelman","NE",0,0,0,0,0,0,0,12,57,0,39,0,0,0,98,1106,3,392,93,1,1,3,44,0,44,0,15,55,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,16,182.3,2016
"3895","00-0031062","J.White","NE",0,0,0,0,0,0,0,39,166,0,103,0,0,0,60,551,5,290,68,1,0,2,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,132.2,2016
"3896","00-0026201","M.Bennett","NE",0,0,0,0,0,0,0,2,10,0,10,0,0,0,55,701,7,346,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,140.6,2016
"3897","00-0032396","V.Valentine","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,0,0,0,0,0,11,0,2016
"3898","00-0028237","C.Hogan","NE",0,0,0,0,0,0,0,3,9,0,8,0,0,0,38,680,4,403,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,109.9,2016
"3899","00-0024333","S.Gostkowski","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,511,81,46,3,49,0,46,0,0,0,0,0,0,0,0,0,0,16,0,2016
"3900","00-0030421","J.Collins","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,1,2,1,0,0,0,0,0,7,0,2016
"3901","00-0029250","S.McClellin","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,1,0,0,0,1,2,69,0,13,0,2016
"3902","00-0029669","D.Hightower","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,2.5,0,1,0,0,0,0,0,13,0,2016
"3903","00-0027647","D.McCourty","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,0,1,1,0,0,1,3,0,15,0,2016
"3904","00-0030411","L.Ryan","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,19,1,2,1,0,0,0,0,0,16,0,2016
"3905","00-0030383","D.Harmon","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,1,1,0,0,1,0,0,13,0,2016
"3906","00-0031566","T.Flowers","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,7,0,0,0,0,2,-3,0,15,0,2016
"3907","00-0031218","M.Butler","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,1,4,1,0,0,2,2,0,16,0,2016
"3908","00-0027010","P.Chung","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,48,39,1,1,0,0,1,1,0,0,16,0,2016
"3909","00-0027975","J.Sheard","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,5,0,0,0,0,0,0,0,12,0,2016
"3910","00-0030864","A.Johnson","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,2016
"3911","00-0025420","A.Branch","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,1.5,0,1,0,0,0,0,0,16,0,2016
"3912","00-0026142","C.Long","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,4,0,1,0,0,1,0,0,15,0,2016
"3913","00-0032261","M.Brown","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,3,0,1,0,0,0,0,0,15,0,2016
"3914","00-0031941","J.Crowder","WAS",0,0,0,0,0,0,0,2,-2,0,-2,0,0,0,67,847,7,386,189,0,0,0,0,0,0,0,27,157,1,259,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,16,168,2016
"3915","00-0026345","P.Garcon","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1041,3,434,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,16,161.6,2016
"3916","00-0024221","V.Davis","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,583,2,312,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92.3,2016
"3917","00-0031939","M.Jones","WAS",0,0,0,0,0,0,0,99,460,3,139,16,0,0,8,73,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,7,70.3,2016
"3918","00-0030404","C.Thompson","WAS",0,0,0,0,0,0,0,68,356,3,168,33,1,0,49,349,2,182,22,0,0,17,223,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,16,126.5,2016
"3919","00-0029604","K.Cousins","WAS",606,406,4917,25,12,2,0,34,100,4,84,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,-4,3,16,295.6,2016
"3920","00-0028022","M.Foster","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,36,1,0,0,0,0,0,0,0,16,0,2016
"3921","00-0029869","W.Compton","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44,0,1,1,0,0,2,0,0,15,0,2016
"3922","00-0030472","J.Reed","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,686,6,251,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,135.6,2016
"3923","00-0026189","D.Jackson","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1005,4,548,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,152.5,2016
"3924","00-0032760","J.Doctson","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.6,2016
"3925","00-0026512","C.Baker","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,4.5,0,2,0,0,0,0,0,14,0,2016
"3926","00-0024330","W.Blackmon","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,0,109,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,24,15,1,1,1,0,0,0,0,0,13,2,2016
"3927","00-0030098","D.Hopkins","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,597,102,36,3,39,0,36,0,0,0,0,0,0,0,0,0,0,16,0,2016
"3928","00-0029256","K.Reyes","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,2016
"3929","00-0031052","B.Breeland","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,1,3,2,0,0,0,0,0,13,0,2016
"3930","00-0027083","D.Bruton","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1,0,0,0,0,0,0,0,4,0,2016
"3931","00-0029285","J.Norman","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,3,2,0,0,0,0,0,16,0,2016
"3932","00-0022923","D.Hall","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,3,0,2016
"3933","00-0032767","S.Cravens","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,1,1,0,0,0,0,0,0,11,0,2016
"3934","00-0031935","P.Smith","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,5.5,1,0,0,0,0,0,0,15,0,2016
"3935","00-0027954","R.Kerrigan","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,10.5,0,2,0,0,0,0,0,13,0,2016
"3936","00-0024410","K.Golston","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2016
"3937","00-0027008","E.Hood","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,0,1,0,0,0,0,0,16,0,2016
"3938","00-0030963","D.Phillips","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,3,0,2016
"3939","00-0022924","B.Roethlisberger","PIT",509,328,3819,29,13,9,3,16,14,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,-1,2,14,243,2016
"3940","00-0031332","F.Toussaint","PIT",0,0,0,0,0,0,0,14,58,0,45,0,0,0,3,33,0,24,0,0,0,13,188,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14.6,2016
"3941","00-0024242","D.Williams","PIT",0,0,0,0,0,0,0,98,343,4,70,18,0,0,18,118,2,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,91.1,2016
"3942","00-0032166","S.Coates","PIT",0,0,0,0,0,0,0,4,14,0,20,0,0,0,21,435,2,269,72,0,0,6,131,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69.9,2016
"3943","00-0027793","A.Brown","PIT",0,0,0,0,0,0,0,3,9,0,9,0,0,0,106,1284,12,432,169,3,0,1,23,0,23,0,15,80,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,256.3,2016
"3944","00-0031782","E.Rogers","PIT",0,0,0,0,0,0,0,1,6,0,6,0,0,0,48,594,3,279,30,0,0,0,0,0,0,0,7,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,101.5,2016
"3945","00-0032135","J.James","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,338,3,158,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71.3,2016
"3946","00-0031136","C.Boswell","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,424,63,36,0,36,0,36,0,0,0,0,0,0,0,0,0,0,15,0,2016
"3947","00-0025402","L.Timmons","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,36,2.5,2,1,0,0,0,0,0,16,0,2016
"3948","00-0033053","S.Davis","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,2.5,1,0,0,0,1,0,0,13,0,2016
"3949","00-0031956","A.Chickillo","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,2.5,0,2,0,0,0,0,0,10,0,2016
"3950","00-0031412","S.Tuitt","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,4,0,1,0,0,0,0,0,14,0,2016
"3951","00-0031365","R.Shazier","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,32,3.5,3,3,0,0,1,0,0,13,0,2016
"3952","00-0027023","M.Mitchell","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,1,0,0,0,1,0,0,16,0,2016
"3953","00-0030499","J.Jones","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,1,1,2,0,0,1,0,0,12,0,2016
"3954","00-0028954","R.Golden","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,1,21,0,8,0,2016
"3955","00-0025557","W.Gay","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,1,1,1,0,0,0,0,0,14,0,2016
"3956","00-0028932","L.Fort","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2016
"3957","00-0031016","R.Cockrell","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,0,0,0,0,0,1,0,0,16,0,2016
"3958","00-0020712","J.Harrison","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,5,1,2,0,0,0,0,0,15,0,2016
"3959","00-0027969","C.Heyward","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,0,0,0,1,1,0,7,0,2016
"3960","00-0027777","A.Moats","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,0,0,0,11,0,2016
"3961","00-0028202","S.Draughn","SF",0,0,0,0,0,0,0,74,196,4,95,8,0,0,29,263,2,110,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,14,94.4,2016
"3962","00-0030450","Q.Patton","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,408,0,230,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,58.3,2016
"3963","00-0028091","J.Kerley","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,667,3,283,59,0,0,2,32,0,32,0,21,108,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,16,114.7,2016
"3964","00-0027948","B.Gabbert","SF",160,91,925,5,6,0,0,40,173,2,59,2,0,0,1,-16,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73.2,2016
"3965","00-0031045","C.Hyde","SF",0,0,0,0,0,0,0,217,988,6,249,23,1,1,27,163,3,95,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,3,13,176.6,2016
"3966","00-0004091","P.Dawson","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,422,54,33,1,34,0,33,0,0,0,0,0,0,0,0,0,0,16,0,2016
"3967","00-0027996","T.Smith","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,267,3,180,82,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54.7,2016
"3968","00-0030050","R.Armstrong","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,1,0,0,2,0,2016
"3969","00-0032063","M.Davis","SF",0,0,0,0,0,0,0,19,50,1,26,4,0,0,3,25,0,25,0,0,0,2,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,13,2016
"3970","00-0028903","G.Celek","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,350,3,189,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,13,64.5,2016
"3971","00-0030470","V.McDonald","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,391,4,289,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75.1,2016
"3972","00-0032057","J.Tartt","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,1,0,0,0,0,0,0,0,14,0,2016
"3973","00-0027894","N.Bowman","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,1,1,1,0,0,0,0,0,4,0,2016
"3974","00-0029890","M.Purcell","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,1,0,0,0,0,0,9,0,2016
"3975","00-0024421","A.Bethea","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,1,1,0,0,1,5,0,16,0,2016
"3976","00-0030088","Q.Dial","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,13,0,2016
"3977","00-0031298","J.Ward","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,1,1,0,0,0,1,0,0,11,0,2016
"3978","00-0024495","A.Brooks","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,6,0,1,0,0,0,0,0,15,0,2016
"3979","00-0030548","E.Reid","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,0,1,1,0,0,0,0,0,10,0,2016
"3980","00-0032378","D.Buckner","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,30,6,0,0,0,0,2,0,0,15,0,2016
"3981","00-0027375","T.Brock","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,1,1,0,0,0,0,0,16,0,2016
"3982","00-0030385","G.Hodges","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,28,3,2,1,0,0,1,0,0,13,0,2016
"3983","00-0032164","A.Armstead","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2.5,0,1,0,0,0,0,0,7,0,2016
